OrgIndexId,OrgCodeKey,OrganizationLevel,ESDOrganizationId,ESDName,DistrictCode,DistrictName,SchoolCode,SchoolName,DisplayName,RowCount,FileIndex
193,District|100006|17412|~,District,100006,Puget Sound Educational Service District 121,17412,Shoreline School District,,District Total,Shoreline School District | Puget Sound Educational Service District 121,80,Assmt_D_17412
194,District|100006|17414|~,District,100006,Puget Sound Educational Service District 121,17414,Lake Washington School District,,District Total,Lake Washington School District | Puget Sound Educational Service District 121,80,Assmt_D_17414
195,District|100006|17415|~,District,100006,Puget Sound Educational Service District 121,17415,Kent School District,,District Total,Kent School District | Puget Sound Educational Service District 121,80,Assmt_D_17415
196,District|100006|17417|~,District,100006,Puget Sound Educational Service District 121,17417,Northshore School District,,District Total,Northshore School District | Puget Sound Educational Service District 121,80,Assmt_D_17417
197,District|100006|17901|~,District,100006,Puget Sound Educational Service District 121,17901,First Place Scholars Charter School District,,District Total,First Place Scholars Charter School District | Puget Sound Educational Service District 121,4,Assmt_D_17901
198,District|100006|18303|~,District,100006,Puget Sound Educational Service District 121,18303,Bainbridge Island School District,,District Total,Bainbridge Island School District | Puget Sound Educational Service District 121,80,Assmt_D_18303
199,District|100006|27001|~,District,100006,Puget Sound Educational Service District 121,27001,Steilacoom Hist. School District,,District Total,Steilacoom Hist. School District | Puget Sound Educational Service District 121,80,Assmt_D_27001
200,District|100006|27003|~,District,100006,Puget Sound Educational Service District 121,27003,Puyallup School District,,District Total,Puyallup School District | Puget Sound Educational Service District 121,80,Assmt_D_27003
201,District|100006|27010|~,District,100006,Puget Sound Educational Service District 121,27010,Tacoma School District,,District Total,Tacoma School District | Puget Sound Educational Service District 121,80,Assmt_D_27010
202,District|100006|27019|~,District,100006,Puget Sound Educational Service District 121,27019,Carbonado School District,,District Total,Carbonado School District | Puget Sound Educational Service District 121,69,Assmt_D_27019
203,District|100006|27083|~,District,100006,Puget Sound Educational Service District 121,27083,University Place School District,,District Total,University Place School District | Puget Sound Educational Service District 121,80,Assmt_D_27083
204,District|100006|27320|~,District,100006,Puget Sound Educational Service District 121,27320,Sumner-Bonney Lake School District,,District Total,Sumner-Bonney Lake School District | Puget Sound Educational Service District 121,80,Assmt_D_27320
205,District|100006|27343|~,District,100006,Puget Sound Educational Service District 121,27343,Dieringer School District,,District Total,Dieringer School District | Puget Sound Educational Service District 121,69,Assmt_D_27343
206,District|100006|27344|~,District,100006,Puget Sound Educational Service District 121,27344,Orting School District,,District Total,Orting School District | Puget Sound Educational Service District 121,80,Assmt_D_27344
207,District|100006|27400|~,District,100006,Puget Sound Educational Service District 121,27400,Clover Park School District,,District Total,Clover Park School District | Puget Sound Educational Service District 121,80,Assmt_D_27400
208,District|100006|27401|~,District,100006,Puget Sound Educational Service District 121,27401,Peninsula School District,,District Total,Peninsula School District | Puget Sound Educational Service District 121,80,Assmt_D_27401
209,District|100006|27402|~,District,100006,Puget Sound Educational Service District 121,27402,Franklin Pierce School District,,District Total,Franklin Pierce School District | Puget Sound Educational Service District 121,80,Assmt_D_27402
210,District|100006|27403|~,District,100006,Puget Sound Educational Service District 121,27403,Bethel School District,,District Total,Bethel School District | Puget Sound Educational Service District 121,80,Assmt_D_27403
211,District|100006|27404|~,District,100006,Puget Sound Educational Service District 121,27404,Eatonville School District,,District Total,Eatonville School District | Puget Sound Educational Service District 121,80,Assmt_D_27404
212,District|100006|27416|~,District,100006,Puget Sound Educational Service District 121,27416,White River School District,,District Total,White River School District | Puget Sound Educational Service District 121,80,Assmt_D_27416
213,District|100006|27417|~,District,100006,Puget Sound Educational Service District 121,27417,Fife School District,,District Total,Fife School District | Puget Sound Educational Service District 121,80,Assmt_D_27417
214,District|100007|11001|~,District,100007,Educational Service District 123,11001,Pasco School District,,District Total,Pasco School District | Educational Service District 123,80,Assmt_D_11001
215,District|100007|11051|~,District,100007,Educational Service District 123,11051,North Franklin School District,,District Total,North Franklin School District | Educational Service District 123,80,Assmt_D_11051
216,District|100007|11054|~,District,100007,Educational Service District 123,11054,Star School District No. 054,,District Total,Star School District No. 054 | Educational Service District 123,21,Assmt_D_11054
217,District|100007|11056|~,District,100007,Educational Service District 123,11056,Kahlotus School District,,District Total,Kahlotus School District | Educational Service District 123,75,Assmt_D_11056
218,District|100007|1147|~,District,100007,Educational Service District 123,1147,Othello School District,,District Total,Othello School District | Educational Service District 123,80,Assmt_D_1147
219,District|100007|12110|~,District,100007,Educational Service District 123,12110,Pomeroy School District,,District Total,Pomeroy School District | Educational Service District 123,79,Assmt_D_12110
220,District|100007|2250|~,District,100007,Educational Service District 123,2250,Clarkston School District,,District Total,Clarkston School District | Educational Service District 123,80,Assmt_D_2250
221,District|100007|2420|~,District,100007,Educational Service District 123,2420,Asotin-Anatone School District,,District Total,Asotin-Anatone School District | Educational Service District 123,80,Assmt_D_2420
222,District|100007|3017|~,District,100007,Educational Service District 123,3017,Kennewick School District,,District Total,Kennewick School District | Educational Service District 123,80,Assmt_D_3017
223,District|100007|3050|~,District,100007,Educational Service District 123,3050,Paterson School District,,District Total,Paterson School District | Educational Service District 123,48,Assmt_D_3050
224,District|100007|3052|~,District,100007,Educational Service District 123,3052,Kiona-Benton City School District,,District Total,Kiona-Benton City School District | Educational Service District 123,80,Assmt_D_3052
